Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
5000,World,2734,Poultry Meat,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,41.06,Fc
5000,World,2734,Poultry Meat,645,Food supply quantity (kg/capita/yr),2013,2013,kg,14.99,Fc
5000,World,2734,Poultry Meat,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,59.0,Fc
5000,World,2734,Poultry Meat,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,5.16,Fc
5000,World,2734,Poultry Meat,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,4.07,Fc
5000,World,2742,Whey,641,Food supply quantity (tonnes),2013,2013,tonnes,1797645.31,A
5000,World,2946,Animal fats,641,Food supply quantity (tonnes),2013,2013,tonnes,23232134.72,A
5000,World,2946,Animal fats,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,9.1,Fc
5000,World,2946,Animal fats,645,Food supply quantity (kg/capita/yr),2013,2013,kg,3.32,Fc
5000,World,2946,Animal fats,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,61.0,Fc
5000,World,2946,Animal fats,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.08,Fc
5000,World,2946,Animal fats,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,6.82,Fc
5000,World,2941,Animal Products,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,514.0,Fc
5000,World,2941,Animal Products,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,32.13,Fc
5000,World,2941,Animal Products,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,37.55,Fc
5000,World,2961,"Aquatic Products, Other",641,Food supply quantity (tonnes),2013,2013,tonnes,15561803.53,A
5000,World,2961,"Aquatic Products, Other",646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,6.09,Fc
5000,World,2961,"Aquatic Products, Other",645,Food supply quantity (kg/capita/yr),2013,2013,kg,2.22,Fc
5000,World,2961,"Aquatic Products, Other",664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,2.0,Fc
5000,World,2961,"Aquatic Products, Other",674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.17,Fc
5000,World,2961,"Aquatic Products, Other",684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.01,Fc
5000,World,2949,Eggs,641,Food supply quantity (tonnes),2013,2013,tonnes,64331726.87,A
5000,World,2949,Eggs,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,25.19,Fc
5000,World,2949,Eggs,645,Food supply quantity (kg/capita/yr),2013,2013,kg,9.19,Fc
5000,World,2949,Eggs,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,36.0,Fc
5000,World,2949,Eggs,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,2.79,Fc
5000,World,2949,Eggs,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,2.53,Fc
5000,World,2960,"Fish, Seafood",641,Food supply quantity (tonnes),2013,2013,tonnes,132828714.38,A
5000,World,2960,"Fish, Seafood",646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,52.01,Fc
5000,World,2960,"Fish, Seafood",645,Food supply quantity (kg/capita/yr),2013,2013,kg,18.98,Fc
5000,World,2960,"Fish, Seafood",664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,34.0,Fc
5000,World,2960,"Fish, Seafood",674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,5.22,Fc
5000,World,2960,"Fish, Seafood",684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,1.18,Fc
5000,World,2943,Meat,641,Food supply quantity (tonnes),2013,2013,tonnes,302411297.36,A
5000,World,2943,Meat,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,118.41,Fc
5000,World,2943,Meat,645,Food supply quantity (kg/capita/yr),2013,2013,kg,43.22,Fc
5000,World,2943,Meat,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,237.0,Fc
5000,World,2943,Meat,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,14.54,Fc
5000,World,2943,Meat,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,19.33,Fc
5000,World,2948,Milk - Excluding Butter,641,Food supply quantity (tonnes),2013,2013,tonnes,629745316.39,A
5000,World,2948,Milk - Excluding Butter,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,246.57,Fc
5000,World,2948,Milk - Excluding Butter,645,Food supply quantity (kg/capita/yr),2013,2013,kg,90.0,Fc
5000,World,2948,Milk - Excluding Butter,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,138.0,Fc
5000,World,2948,Milk - Excluding Butter,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,8.22,Fc
5000,World,2948,Milk - Excluding Butter,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,7.47,Fc
5000,World,2945,Offals,641,Food supply quantity (tonnes),2013,2013,tonnes,15669903.07,A
5000,World,2945,Offals,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,6.14,Fc
5000,World,2945,Offals,645,Food supply quantity (kg/capita/yr),2013,2013,kg,2.24,Fc
5000,World,2945,Offals,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,7.0,Fc
5000,World,2945,Offals,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,1.1,Fc
5000,World,2945,Offals,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.21,Fc
5000,World,2901,Grand Total,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,2884.0,Fc
5000,World,2901,Grand Total,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,81.23,Fc
5000,World,2901,Grand Total,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,82.76,Fc
