Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
5000,World,2531,Potatoes and products,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.1,Fc
5000,World,2549,"Pulses, Other and products",641,Food supply quantity (tonnes),2013,2013,tonnes,27216972.69,A
5000,World,2549,"Pulses, Other and products",646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,10.66,Fc
5000,World,2549,"Pulses, Other and products",645,Food supply quantity (kg/capita/yr),2013,2013,kg,3.89,Fc
5000,World,2549,"Pulses, Other and products",664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,37.0,Fc
5000,World,2549,"Pulses, Other and products",674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,2.25,Fc
5000,World,2549,"Pulses, Other and products",684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.31,Fc
5000,World,2574,Rape and Mustard Oil,641,Food supply quantity (tonnes),2013,2013,tonnes,9803083.48,A
5000,World,2574,Rape and Mustard Oil,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,3.84,Fc
5000,World,2574,Rape and Mustard Oil,645,Food supply quantity (kg/capita/yr),2013,2013,kg,1.4,Fc
5000,World,2574,Rape and Mustard Oil,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,34.0,Fc
5000,World,2574,Rape and Mustard Oil,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.0,Fc
5000,World,2574,Rape and Mustard Oil,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,3.8,Fc
5000,World,2805,Rice (Milled Equivalent),641,Food supply quantity (tonnes),2013,2013,tonnes,377287277.62,A
5000,World,2805,Rice (Milled Equivalent),646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,147.72,Fc
5000,World,2805,Rice (Milled Equivalent),645,Food supply quantity (kg/capita/yr),2013,2013,kg,53.92,Fc
5000,World,2805,Rice (Milled Equivalent),664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,541.0,Fc
5000,World,2805,Rice (Milled Equivalent),674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,10.13,Fc
5000,World,2805,Rice (Milled Equivalent),684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,1.45,Fc
5000,World,2804,Rice (Paddy Equivalent),641,Food supply quantity (tonnes),2013,2013,tonnes,731604721.38,A
5000,World,2581,Ricebran Oil,641,Food supply quantity (tonnes),2013,2013,tonnes,845198.13,A
5000,World,2581,Ricebran Oil,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,0.33,Fc
5000,World,2581,Ricebran Oil,645,Food supply quantity (kg/capita/yr),2013,2013,kg,0.12,Fc
5000,World,2581,Ricebran Oil,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,3.0,Fc
5000,World,2581,Ricebran Oil,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.0,Fc
5000,World,2581,Ricebran Oil,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.31,Fc
5000,World,2815,Roots & Tuber Dry Equiv,641,Food supply quantity (tonnes),2013,2013,tonnes,131520344.1,A
5000,World,2534,"Roots, Other",641,Food supply quantity (tonnes),2013,2013,tonnes,14067924.92,A
5000,World,2534,"Roots, Other",646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,5.51,Fc
5000,World,2534,"Roots, Other",645,Food supply quantity (kg/capita/yr),2013,2013,kg,2.01,Fc
5000,World,2534,"Roots, Other",664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,6.0,Fc
5000,World,2534,"Roots, Other",674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.08,Fc
5000,World,2534,"Roots, Other",684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.01,Fc
5000,World,2515,Rye and products,641,Food supply quantity (tonnes),2013,2013,tonnes,5505418.56,A
5000,World,2515,Rye and products,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,2.16,Fc
5000,World,2515,Rye and products,645,Food supply quantity (kg/capita/yr),2013,2013,kg,0.79,Fc
5000,World,2515,Rye and products,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,6.0,Fc
5000,World,2515,Rye and products,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.16,Fc
5000,World,2515,Rye and products,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.03,Fc
5000,World,2561,Sesame seed,641,Food supply quantity (tonnes),2013,2013,tonnes,1438968.0,A
5000,World,2561,Sesame seed,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,0.56,Fc
5000,World,2561,Sesame seed,645,Food supply quantity (kg/capita/yr),2013,2013,kg,0.21,Fc
5000,World,2561,Sesame seed,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,3.0,Fc
5000,World,2561,Sesame seed,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.1,Fc
5000,World,2561,Sesame seed,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.29,Fc
5000,World,2579,Sesameseed Oil,641,Food supply quantity (tonnes),2013,2013,tonnes,719784.67,A
5000,World,2579,Sesameseed Oil,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,0.28,Fc
5000,World,2579,Sesameseed Oil,645,Food supply quantity (kg/capita/yr),2013,2013,kg,0.1,Fc
5000,World,2579,Sesameseed Oil,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,2.0,Fc
5000,World,2579,Sesameseed Oil,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.0,Fc
5000,World,2579,Sesameseed Oil,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.28,Fc
5000,World,2518,Sorghum and products,641,Food supply quantity (tonnes),2013,2013,tonnes,24151032.91,A
5000,World,2518,Sorghum and products,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,9.46,Fc
5000,World,2518,Sorghum and products,645,Food supply quantity (kg/capita/yr),2013,2013,kg,3.45,Fc
5000,World,2518,Sorghum and products,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,28.0,Fc
5000,World,2518,Sorghum and products,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.84,Fc
5000,World,2518,Sorghum and products,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.28,Fc
5000,World,2571,Soyabean Oil,641,Food supply quantity (tonnes),2013,2013,tonnes,24343095.71,A
5000,World,2571,Soyabean Oil,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,9.53,Fc
5000,World,2571,Soyabean Oil,645,Food supply quantity (kg/capita/yr),2013,2013,kg,3.48,Fc
5000,World,2571,Soyabean Oil,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,82.0,Fc
5000,World,2571,Soyabean Oil,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.01,Fc
5000,World,2571,Soyabean Oil,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,9.31,Fc
5000,World,2555,Soyabeans,641,Food supply quantity (tonnes),2013,2013,tonnes,10648891.62,A
5000,World,2555,Soyabeans,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,4.17,Fc
5000,World,2555,Soyabeans,645,Food supply quantity (kg/capita/yr),2013,2013,kg,1.52,Fc
5000,World,2555,Soyabeans,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,14.0,Fc
5000,World,2555,Soyabeans,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,1.35,Fc
5000,World,2555,Soyabeans,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.53,Fc
5000,World,2645,"Spices, Other",641,Food supply quantity (tonnes),2013,2013,tonnes,5120142.0,A
5000,World,2645,"Spices, Other",646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,2.0,Fc
5000,World,2645,"Spices, Other",645,Food supply quantity (kg/capita/yr),2013,2013,kg,0.73,Fc
5000,World,2645,"Spices, Other",664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,7.0,Fc
5000,World,2645,"Spices, Other",674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.22,Fc
5000,World,2645,"Spices, Other",684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.18,Fc
5000,World,2542,Sugar (Raw Equivalent),641,Food supply quantity (tonnes),2013,2013,tonnes,143645321.09,A
5000,World,2542,Sugar (Raw Equivalent),646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,56.24,Fc
5000,World,2542,Sugar (Raw Equivalent),645,Food supply quantity (kg/capita/yr),2013,2013,kg,20.53,Fc
5000,World,2542,Sugar (Raw Equivalent),664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,200.0,Fc
5000,World,2537,Sugar beet,641,Food supply quantity (tonnes),2013,2013,tonnes,56961.0,A
5000,World,2537,Sugar beet,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,0.02,Fc
5000,World,2537,Sugar beet,645,Food supply quantity (kg/capita/yr),2013,2013,kg,0.01,Fc
5000,World,2537,Sugar beet,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,0.0,Fc
5000,World,2537,Sugar beet,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.0,Fc
5000,World,2537,Sugar beet,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.0,Fc
5000,World,2536,Sugar cane,641,Food supply quantity (tonnes),2013,2013,tonnes,32188851.0,A
5000,World,2536,Sugar cane,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,12.6,Fc
5000,World,2536,Sugar cane,645,Food supply quantity (kg/capita/yr),2013,2013,kg,4.6,Fc
5000,World,2536,Sugar cane,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,4.0,Fc
5000,World,2536,Sugar cane,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.02,Fc
5000,World,2536,Sugar cane,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.02,Fc
5000,World,2541,Sugar non-centrifugal,641,Food supply quantity (tonnes),2013,2013,tonnes,6777150.77,A
5000,World,2541,Sugar non-centrifugal,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,2.65,Fc
5000,World,2541,Sugar non-centrifugal,645,Food supply quantity (kg/capita/yr),2013,2013,kg,0.97,Fc
5000,World,2541,Sugar non-centrifugal,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,9.0,Fc
5000,World,2541,Sugar non-centrifugal,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.03,Fc
5000,World,2541,Sugar non-centrifugal,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.0,Fc
5000,World,2827,"Sugar, Raw Equivalent",641,Food supply quantity (tonnes),2013,2013,tonnes,183111248.13,A
5000,World,2818,"Sugar, Refined Equiv",641,Food supply quantity (tonnes),2013,2013,tonnes,142437414.65,A
5000,World,2557,Sunflower seed,641,Food supply quantity (tonnes),2013,2013,tonnes,560968.0,A
5000,World,2557,Sunflower seed,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,0.22,Fc
5000,World,2557,Sunflower seed,645,Food supply quantity (kg/capita/yr),2013,2013,kg,0.08,Fc
5000,World,2557,Sunflower seed,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,1.0,Fc
5000,World,2557,Sunflower seed,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.02,Fc
5000,World,2557,Sunflower seed,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.05,Fc
5000,World,2573,Sunflowerseed Oil,641,Food supply quantity (tonnes),2013,2013,tonnes,10193431.45,A
5000,World,2573,Sunflowerseed Oil,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,3.99,Fc
5000,World,2573,Sunflowerseed Oil,645,Food supply quantity (kg/capita/yr),2013,2013,kg,1.46,Fc
5000,World,2573,Sunflowerseed Oil,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,35.0,Fc
5000,World,2573,Sunflowerseed Oil,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.0,Fc
5000,World,2573,Sunflowerseed Oil,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,3.97,Fc
5000,World,2533,Sweet potatoes,641,Food supply quantity (tonnes),2013,2013,tonnes,57061369.12,A
5000,World,2533,Sweet potatoes,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,22.34,Fc
5000,World,2533,Sweet potatoes,645,Food supply quantity (kg/capita/yr),2013,2013,kg,8.15,Fc
5000,World,2533,Sweet potatoes,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,22.0,Fc
5000,World,2533,Sweet potatoes,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.23,Fc
5000,World,2533,Sweet potatoes,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.06,Fc
5000,World,2543,"Sweeteners, Other",641,Food supply quantity (tonnes),2013,2013,tonnes,20820666.26,A
5000,World,2543,"Sweeteners, Other",646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,8.15,Fc
5000,World,2543,"Sweeteners, Other",645,Food supply quantity (kg/capita/yr),2013,2013,kg,2.98,Fc
5000,World,2543,"Sweeteners, Other",664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,24.0,Fc
5000,World,2543,"Sweeteners, Other",674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.01,Fc
5000,World,2543,"Sweeteners, Other",684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.0,Fc
5000,World,2635,Tea (including mate),641,Food supply quantity (tonnes),2013,2013,tonnes,5913471.0,A
5000,World,2635,Tea (including mate),646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,2.32,Fc
5000,World,2635,Tea (including mate),645,Food supply quantity (kg/capita/yr),2013,2013,kg,0.85,Fc
5000,World,2635,Tea (including mate),664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,1.0,Fc
5000,World,2635,Tea (including mate),674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.23,Fc
5000,World,2601,Tomatoes and products,641,Food supply quantity (tonnes),2013,2013,tonnes,144085953.99,A
5000,World,2601,Tomatoes and products,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,56.42,Fc
5000,World,2601,Tomatoes and products,645,Food supply quantity (kg/capita/yr),2013,2013,kg,20.59,Fc
5000,World,2601,Tomatoes and products,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,11.0,Fc
5000,World,2601,Tomatoes and products,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.54,Fc
5000,World,2601,Tomatoes and products,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.14,Fc
5000,World,2605,"Vegetables, Other",641,Food supply quantity (tonnes),2013,2013,tonnes,762131373.34,A
5000,World,2605,"Vegetables, Other",646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,298.4,Fc
5000,World,2605,"Vegetables, Other",645,Food supply quantity (kg/capita/yr),2013,2013,kg,108.92,Fc
5000,World,2605,"Vegetables, Other",664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,74.0,Fc
5000,World,2605,"Vegetables, Other",674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,3.96,Fc
5000,World,2605,"Vegetables, Other",684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.62,Fc
5000,World,2511,Wheat and products,641,Food supply quantity (tonnes),2013,2013,tonnes,457822809.31,A
5000,World,2511,Wheat and products,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,179.26,Fc
5000,World,2511,Wheat and products,645,Food supply quantity (kg/capita/yr),2013,2013,kg,65.43,Fc
5000,World,2511,Wheat and products,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,527.0,Fc
5000,World,2511,Wheat and products,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,15.87,Fc
5000,World,2511,Wheat and products,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,2.43,Fc
5000,World,2655,Wine,641,Food supply quantity (tonnes),2013,2013,tonnes,22990793.28,A
5000,World,2655,Wine,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,9.0,Fc
5000,World,2655,Wine,645,Food supply quantity (kg/capita/yr),2013,2013,kg,3.29,Fc
5000,World,2655,Wine,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,6.0,Fc
5000,World,2655,Wine,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.0,Fc
5000,World,2535,Yams,641,Food supply quantity (tonnes),2013,2013,tonnes,32511925.0,A
5000,World,2535,Yams,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,12.73,Fc
5000,World,2535,Yams,645,Food supply quantity (kg/capita/yr),2013,2013,kg,4.65,Fc
5000,World,2535,Yams,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,13.0,Fc
5000,World,2535,Yams,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.2,Fc
5000,World,2535,Yams,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.03,Fc
5000,World,2924,Alcoholic Beverages,641,Food supply quantity (tonnes),2013,2013,tonnes,260696925.28,A
5000,World,2924,Alcoholic Beverages,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,102.07,Fc
5000,World,2924,Alcoholic Beverages,645,Food supply quantity (kg/capita/yr),2013,2013,kg,37.26,Fc
5000,World,2924,Alcoholic Beverages,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,69.0,Fc
5000,World,2924,Alcoholic Beverages,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.37,Fc
5000,World,2924,Alcoholic Beverages,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.0,Fc
5000,World,2905,Cereals - Excluding Beer,641,Food supply quantity (tonnes),2013,2013,tonnes,1029020861.39,A
5000,World,2905,Cereals - Excluding Beer,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,402.9,Fc
5000,World,2905,Cereals - Excluding Beer,645,Food supply quantity (kg/capita/yr),2013,2013,kg,147.06,Fc
5000,World,2905,Cereals - Excluding Beer,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,1292.0,Fc
5000,World,2905,Cereals - Excluding Beer,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,31.8,Fc
5000,World,2905,Cereals - Excluding Beer,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,5.83,Fc
5000,World,2919,Fruits - Excluding Wine,641,Food supply quantity (tonnes),2013,2013,tonnes,544877260.17,A
5000,World,2919,Fruits - Excluding Wine,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,213.34,Fc
5000,World,2919,Fruits - Excluding Wine,645,Food supply quantity (kg/capita/yr),2013,2013,kg,77.87,Fc
5000,World,2919,Fruits - Excluding Wine,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,97.0,Fc
5000,World,2919,Fruits - Excluding Wine,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,1.13,Fc
5000,World,2919,Fruits - Excluding Wine,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.63,Fc
5000,World,2928,Miscellaneous,641,Food supply quantity (tonnes),2013,2013,tonnes,768227.0,A
5000,World,2928,Miscellaneous,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,0.3,Fc
5000,World,2928,Miscellaneous,645,Food supply quantity (kg/capita/yr),2013,2013,kg,0.11,Fc
5000,World,2928,Miscellaneous,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,2.0,Fc
5000,World,2928,Miscellaneous,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.08,Fc
5000,World,2928,Miscellaneous,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.02,Fc
5000,World,2913,Oilcrops,641,Food supply quantity (tonnes),2013,2013,tonnes,51908699.37,A
5000,World,2913,Oilcrops,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,20.32,Fc
5000,World,2913,Oilcrops,645,Food supply quantity (kg/capita/yr),2013,2013,kg,7.42,Fc
5000,World,2913,Oilcrops,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,60.0,Fc
5000,World,2913,Oilcrops,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,2.87,Fc
5000,World,2913,Oilcrops,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,4.46,Fc
5000,World,2911,Pulses,641,Food supply quantity (tonnes),2013,2013,tonnes,50466698.18,A
5000,World,2911,Pulses,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,19.76,Fc
5000,World,2911,Pulses,645,Food supply quantity (kg/capita/yr),2013,2013,kg,7.21,Fc
5000,World,2911,Pulses,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,68.0,Fc
5000,World,2911,Pulses,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,4.23,Fc
5000,World,2911,Pulses,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.44,Fc
5000,World,2923,Spices,641,Food supply quantity (tonnes),2013,2013,tonnes,8730271.0,A
5000,World,2923,Spices,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,3.42,Fc
5000,World,2923,Spices,645,Food supply quantity (kg/capita/yr),2013,2013,kg,1.25,Fc
5000,World,2923,Spices,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,11.0,Fc
5000,World,2923,Spices,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.39,Fc
5000,World,2923,Spices,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.35,Fc
5000,World,2907,Starchy Roots,641,Food supply quantity (tonnes),2013,2013,tonnes,443353135.99,A
5000,World,2907,Starchy Roots,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,173.59,Fc
5000,World,2907,Starchy Roots,645,Food supply quantity (kg/capita/yr),2013,2013,kg,63.36,Fc
5000,World,2907,Starchy Roots,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,141.0,Fc
5000,World,2907,Starchy Roots,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,2.27,Fc
5000,World,2907,Starchy Roots,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.26,Fc
5000,World,2922,Stimulants,641,Food supply quantity (tonnes),2013,2013,tonnes,18778212.65,A
5000,World,2922,Stimulants,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,7.35,Fc
5000,World,2922,Stimulants,645,Food supply quantity (kg/capita/yr),2013,2013,kg,2.68,Fc
5000,World,2922,Stimulants,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,7.0,Fc
5000,World,2922,Stimulants,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.54,Fc
5000,World,2922,Stimulants,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.43,Fc
5000,World,2909,Sugar & Sweeteners,641,Food supply quantity (tonnes),2013,2013,tonnes,172911816.12,A
5000,World,2909,Sugar & Sweeteners,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,67.7,Fc
5000,World,2909,Sugar & Sweeteners,645,Food supply quantity (kg/capita/yr),2013,2013,kg,24.71,Fc
5000,World,2909,Sugar & Sweeteners,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,236.0,Fc
5000,World,2909,Sugar & Sweeteners,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.04,Fc
5000,World,2909,Sugar & Sweeteners,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.01,Fc
5000,World,2908,Sugar Crops,641,Food supply quantity (tonnes),2013,2013,tonnes,32245812.0,A
5000,World,2908,Sugar Crops,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,12.63,Fc
5000,World,2908,Sugar Crops,645,Food supply quantity (kg/capita/yr),2013,2013,kg,4.61,Fc
5000,World,2908,Sugar Crops,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,4.0,Fc
5000,World,2908,Sugar Crops,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.02,Fc
5000,World,2908,Sugar Crops,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.02,Fc
5000,World,2912,Treenuts,641,Food supply quantity (tonnes),2013,2013,tonnes,16408449.48,A
5000,World,2912,Treenuts,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,6.42,Fc
5000,World,2912,Treenuts,645,Food supply quantity (kg/capita/yr),2013,2013,kg,2.34,Fc
5000,World,2912,Treenuts,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,16.0,Fc
5000,World,2912,Treenuts,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.43,Fc
5000,World,2912,Treenuts,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,1.24,Fc
5000,World,2914,Vegetable Oils,641,Food supply quantity (tonnes),2013,2013,tonnes,79593251.6,A
5000,World,2914,Vegetable Oils,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,31.16,Fc
5000,World,2914,Vegetable Oils,645,Food supply quantity (kg/capita/yr),2013,2013,kg,11.37,Fc
5000,World,2914,Vegetable Oils,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,271.0,Fc
5000,World,2914,Vegetable Oils,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,0.03,Fc
5000,World,2914,Vegetable Oils,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,30.69,Fc
5000,World,2918,Vegetables,641,Food supply quantity (tonnes),2013,2013,tonnes,982974418.99,A
5000,World,2918,Vegetables,646,Food supply quantity (g/capita/day),2013,2013,g/capita/day,384.87,Fc
5000,World,2918,Vegetables,645,Food supply quantity (kg/capita/yr),2013,2013,kg,140.48,Fc
5000,World,2918,Vegetables,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,95.0,Fc
5000,World,2918,Vegetables,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,4.91,Fc
5000,World,2918,Vegetables,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,0.81,Fc
5000,World,2903,Vegetal Products,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,2370.0,Fc
5000,World,2903,Vegetal Products,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,49.1,Fc
5000,World,2903,Vegetal Products,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,45.2,Fc
5000,World,2901,Grand Total,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,2884.0,Fc
5000,World,2901,Grand Total,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,81.23,Fc
5000,World,2901,Grand Total,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,82.76,Fc
